"seq_id","seq_lane","before_total_reads","before_total_bases","before_q20_bases","before_q30_bases","before_q20_rate","before_q30_rate","before_read1_mean_length","before_read2_mean_length","before_gc_content","after_total_reads","after_total_bases","after_q20_bases","after_q30_bases","after_q20_rate","after_q30_rate","after_read1_mean_length","after_read2_mean_length","after_gc_content","passed_filter_reads","corrected_reads","corrected_bases","low_quality_reads","too_many_N_reads","too_short_reads","too_long_reads","duplication_rate","peak","seq_run","library_id","library_plate","library_column","library_row","library_concentration","library_type","sample_type"
"LIB-MJ135-F12_04","12_04",17520076,2645531476,2522456012,2348542659,0.953478,0.887739,151,151,0.514026,13720210,2031906414,1989209207,1884761782,0.978987,0.927583,147,148,0.51277,13866702,379576,474139,472606,50,3180718,0,0.00858455,151,"211129_A00595_0124_BHVJMTDSXY","LIB-MJ135-F12","LIB00025","12","F",1.15,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ137-F12_02","12_02",32855234,4961140334,4728502153,4429344721,0.953108,0.892808,151,151,0.518148,21639232,3084379346,3035935054,2906328156,0.984294,0.942273,142,142,0.513386,21886298,1230811,1482132,865032,14,10103890,0,0.00806246,151,"211129_A00595_0124_BHVJMTDSXY","LIB-MJ137-F12","LIB00026","12","F",0.39,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ177-F12_03","12_03",33397908,5043084108,4870897824,4632103720,0.965857,0.918506,151,151,0.51966,26584622,3932002045,3881124908,3739062088,0.987061,0.950931,147,147,0.517548,27389096,513547,633763,678022,30,5330760,0,0.0244966,151,"220318_A00595_0142_AHVH7CDSXY","LIB-MJ177-F12","LIB00048","12","F",1,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ226-F12_01","12_01",4663744,704225344,678253857,643411963,0.96312,0.913645,151,151,0.547453,3025494,437550936,432217137,417104824,0.98781,0.953271,144,144,0.548675,3097758,95283,116439,90616,2,1475368,0,0.0170794,151,"220318_A00595_0142_AHVH7CDSXY","LIB-MJ226-F12","LIB00070","12","F",0.05,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ227-F12_02","12_02",25206554,3806189654,3678859846,3507960245,0.966547,0.921646,151,151,0.533691,16816222,2398369464,2372603348,2297881501,0.989257,0.958102,142,142,0.532069,17412770,612233,765724,389412,2,7404370,0,0.0264448,151,"220318_A00595_0142_AHVH7CDSXY","LIB-MJ227-F12","LIB00071","12","F",0.18,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ228-F12_01","12_01",33784258,5101422958,4935646385,4694252117,0.967504,0.920185,151,151,0.534592,24452750,3553343653,3511472830,3391369274,0.988217,0.954416,145,145,0.532851,25045120,803264,982550,577242,44,8161852,0,0.0191167,151,"220318_A00595_0142_AHVH7CDSXY","LIB-MJ228-F12","LIB00072","12","F",0.34,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ230-F12_03","12_03",27436450,4142903950,3999737797,3807483388,0.965443,0.919037,151,151,0.532492,17040908,2419434081,2392655143,2314914235,0.988932,0.9568,141,142,0.527453,17471156,627615,771710,399534,8,9565752,0,0.0179926,151,"220318_A00595_0142_AHVH7CDSXY","LIB-MJ230-F12","LIB00074","12","F",0.17,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ231-F12_04","12_04",31084564,4693769164,4542619217,4320102691,0.967798,0.920391,151,151,0.520216,23945472,3524496437,3479182774,3353130504,0.987143,0.951379,147,147,0.51736,24607488,534756,664532,573762,14,5903300,0,0.0224685,151,"220318_A00595_0142_AHVH7CDSXY","LIB-MJ231-F12","LIB00075","12","F",0.41,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ251-F12_04","12_04",12488566,1885773466,1813095626,1720031416,0.96146,0.912109,151,151,0.537261,6781096,958360201,947441753,916211891,0.988607,0.95602,141,141,0.52773,6940746,282190,345367,174478,2,5373340,0,0.0153052,44,"220318_A00595_0142_AHVH7CDSXY","LIB-MJ251-F12","LIB00077","12","F",0.07,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ252-F12_02","12_02",35839618,5411782318,5233473530,4986889278,0.967052,0.921487,151,151,0.525235,25347108,3680490897,3638915085,3519823827,0.988704,0.956346,145,145,0.520446,26258940,765987,956717,583304,16,8997358,0,0.0278808,151,"220318_A00595_0142_AHVH7CDSXY","LIB-MJ252-F12","LIB00078","12","F",0.26,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ145-F12_01","12_01",7999674,1207950774,1147762261,1080445684,0.950173,0.894445,151,151,0.559355,4553996,651060873,641851328,616949821,0.985855,0.947607,142,143,0.563254,4649898,254247,326220,156652,24,3193100,0,0.0129445,151,"220324_A00595_0144_AHGKYMDSX3","LIB-MJ145-F12","LIB00030","12","F",0.07,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ146-F12_01","12_01",38580640,5825676640,5566659681,5249079158,0.955539,0.901025,151,151,0.548306,26087958,3744537631,3689651526,3541023897,0.985342,0.945651,143,143,0.548884,26704914,1458952,1881760,648480,70,11227176,0,0.0166188,151,"220324_A00595_0144_AHGKYMDSX3","LIB-MJ146-F12","LIB00031","12","F",0.34,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ147-F12_02","12_02",6291726,950050626,901481960,848203409,0.948878,0.892798,151,151,0.550886,3518018,501506040,494263059,474785551,0.985558,0.94672,142,142,0.55134,3588404,203484,262852,117994,10,2585318,0,0.0121242,151,"220324_A00595_0144_AHGKYMDSX3","LIB-MJ147-F12","LIB00032","12","F",0.07,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ148-F12_02","12_02",37834972,5713080772,5436946456,5119844128,0.951666,0.896162,151,151,0.537695,23691172,3364364901,3314360596,3179424546,0.985137,0.94503,141,142,0.534043,24246032,1452784,1880266,601960,76,12986904,0,0.0153247,151,"220324_A00595_0144_AHGKYMDSX3","LIB-MJ148-F12","LIB00033","12","F",0.22,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ149-F12_03","12_03",16911576,2553647976,2432566371,2295579789,0.952585,0.898941,151,151,0.548522,9577666,1361096285,1343211927,1294173140,0.98686,0.950831,141,142,0.548628,9770130,522990,672857,262462,44,6878940,0,0.0125138,151,"220324_A00595_0144_AHGKYMDSX3","LIB-MJ149-F12","LIB00034","12","F",0.1,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ150-F12_03","12_03",28032020,4232835020,4061007137,3836622705,0.959406,0.906396,151,151,0.541045,21669076,3199856943,3151721331,3023647722,0.984957,0.944932,147,147,0.539901,22164586,611760,786730,627888,138,5239408,0,0.0180369,151,"220324_A00595_0144_AHGKYMDSX3","LIB-MJ150-F12","LIB00035","12","F",1.83,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ151-F12_04","12_04",22779770,3439745270,3307751484,3151975789,0.961627,0.91634,151,151,0.547076,14611718,2078660625,2056543872,1993293699,0.98936,0.958932,142,142,0.546905,14839742,583501,749212,246424,42,7693562,0,0.0109689,151,"220324_A00595_0144_AHGKYMDSX3","LIB-MJ151-F12","LIB00036","12","F",0.17,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ171-F12_04","12_04",50055618,7558398318,7203421005,6866584036,0.953035,0.908471,151,151,0.547743,30805222,4371822719,4324343034,4189102340,0.98914,0.958205,141,141,0.543322,31400268,1349972,1733875,601694,80,18053576,0,0.0122654,151,"220324_A00595_0144_AHGKYMDSX3","LIB-MJ171-F12","LIB00042","12","F",0.22,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ138-F12_03","12_03",14250556,2151833956,2068154762,1947948589,0.961113,0.90525,151,151,0.521013,10901406,1590066488,1564120680,1495287107,0.983683,0.940393,145,146,0.520171,11167010,590735,755677,247810,2,2835734,0,0.0191138,151,"220401_A00595_0148_AHGL7FDSX3","LIB-MJ138-F12","LIB00027","12","F",0.7,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ166-F12_01","12_01",6349844,958826444,912127034,852894942,0.951295,0.88952,151,151,0.552472,3958064,569759372,559914060,534371703,0.98272,0.93789,143,144,0.555408,4021448,207857,264629,157104,0,2171292,0,0.010685,151,"220401_A00595_0148_AHGL7FDSX3","LIB-MJ166-F12","LIB00037","12","F",0.07,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ167-F12_02","12_02",13314772,2010530572,1903354722,1786619847,0.946693,0.888631,151,151,0.554116,8310706,1190713464,1171838829,1121840572,0.984148,0.942158,143,143,0.555471,8488520,465868,593305,331018,0,4495234,0,0.0137028,151,"220401_A00595_0148_AHGL7FDSX3","LIB-MJ167-F12","LIB00038","12","F",0.1,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ168-F12_02","12_02",5155698,778510398,742469721,696605863,0.953706,0.894793,151,151,0.545812,3290294,475665369,468095734,448052667,0.984086,0.941949,144,144,0.547049,3353124,160933,204360,114576,0,1687998,0,0.0129294,151,"220401_A00595_0148_AHGL7FDSX3","LIB-MJ168-F12","LIB00039","12","F",0.09,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ170-F12_03","12_03",8168178,1233394878,1176062769,1105308648,0.953517,0.896151,151,151,0.542684,5100060,733057509,722025069,692607483,0.98495,0.94482,143,143,0.542758,5214720,231515,292527,186250,2,2767206,0,0.0149541,151,"220401_A00595_0148_AHGL7FDSX3","LIB-MJ170-F12","LIB00041","12","F",0.08,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ172-F12_04","12_04",51916328,7839365528,7470775876,7017895568,0.952982,0.895212,151,151,0.536231,31692998,4519702195,4450663375,4266969606,0.984725,0.944082,142,142,0.533831,32390324,1867952,2378841,1022206,0,18503798,0,0.0144311,151,"220401_A00595_0148_AHGL7FDSX3","LIB-MJ172-F12","LIB00043","12","F",0.18,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ191-F12_04","12_04",18134662,2738333962,2575512007,2418861072,0.94054,0.883333,151,151,0.536597,9522984,1322264251,1302824784,1250035643,0.985298,0.945375,138,138,0.524577,9733516,740482,942982,365240,0,8035906,0,0.0119635,151,"220401_A00595_0148_AHGL7FDSX3","LIB-MJ191-F12","LIB00050","12","F",0.09,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ195-F12_01","12_01",10672516,1611549916,1530106640,1430659683,0.949463,0.887754,151,151,0.524091,6189754,878233482,863124904,823307761,0.982797,0.937459,141,141,0.515939,6294422,413420,530062,252262,0,4125832,0,0.0107313,151,"220401_A00595_0148_AHGL7FDSX3","LIB-MJ195-F12","LIB00054","12","F",0.08,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ173-F12_01","12_01",14644470,2211314970,2076908727,1942494182,0.939219,0.878434,151,151,0.545952,8239964,1169386654,1149199908,1096948031,0.982737,0.938054,141,141,0.54145,8415240,551886,708109,371204,14,5858012,0,0.0123083,151,"220429_A00595_0154_BHHCM7DSX3","LIB-MJ173-F12","LIB00044","12","F",0.11,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ174-F12_01","12_01",18659386,2817567286,2681623253,2519121178,0.951751,0.894077,151,151,0.533365,11176454,1588183632,1563144549,1496944533,0.984234,0.942551,141,142,0.529645,11387674,693277,896340,354888,6,6916818,0,0.0122791,151,"220429_A00595_0154_BHHCM7DSX3","LIB-MJ174-F12","LIB00045","12","F",0.13,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ175-F12_02","12_02",29765946,4494657846,4260922590,3972275957,0.947997,0.883777,151,151,0.52395,21243938,3105320400,3044830290,2892401101,0.98052,0.931434,146,146,0.521444,21677098,1051709,1344476,912404,58,7176386,0,0.014919,151,"220429_A00595_0154_BHHCM7DSX3","LIB-MJ175-F12","LIB00046","12","F",1.13,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ176-F12_03","12_03",8709684,1315162284,1250103131,1172935603,0.950531,0.891856,151,151,0.544329,5045266,717893639,706417563,676376291,0.984014,0.942168,142,142,0.544842,5137708,301562,386644,182592,12,3389372,0,0.0116087,151,"220429_A00595_0154_BHHCM7DSX3","LIB-MJ176-F12","LIB00047","12","F",0.07,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ190-F12_02","12_02",5894226,890028126,843518297,789923635,0.947743,0.887527,151,151,0.5402,3260866,463792673,456154932,436152275,0.983532,0.940404,142,142,0.537253,3316266,207854,267060,123316,10,2454634,0,0.0102894,151,"220429_A00595_0154_BHHCM7DSX3","LIB-MJ190-F12","LIB00049","12","F",0.05,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ192-F12_04","12_04",4946136,746866536,711486976,669600573,0.952629,0.896546,151,151,0.565772,2807004,398831558,393088301,377677698,0.9856,0.94696,141,142,0.57511,2860108,179739,226466,89284,6,1996738,0,0.0116624,151,"220429_A00595_0154_BHHCM7DSX3","LIB-MJ192-F12","LIB00051","12","F",0.05,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ194-F12_04","12_04",29752902,4492688202,4275611947,4011373220,0.951682,0.892867,151,151,0.528002,17984670,2545520792,2503880721,2394025505,0.983642,0.940486,141,141,0.52268,18306128,1234538,1572466,649864,32,10796878,0,0.0118442,151,"220429_A00595_0154_BHHCM7DSX3","LIB-MJ194-F12","LIB00053","12","F",0.21,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ197-F12_03","12_03",16660634,2515755734,2388143193,2236703951,0.949275,0.889078,151,151,0.520034,9707420,1371891928,1348600651,1287786079,0.983023,0.938694,141,141,0.51118,9891910,664620,856950,375460,18,6393246,0,0.012255,151,"220429_A00595_0154_BHHCM7DSX3","LIB-MJ197-F12","LIB00056","12","F",0.1,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ140-F12_02","12_02",23013472,3475034272,3305297375,3105027549,0.951155,0.893524,151,151,0.534369,14337174,2039635801,2006409888,1919344904,0.98371,0.941023,142,142,0.531976,14642718,971183,1255706,353940,56,8016758,0,0.0137295,151,"220506_A00595_0156_BHH5G2DSX3","LIB-MJ140-F12","LIB00029","12","F",0.09,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ169-F12_01","12_01",8483718,1281041418,1220486357,1156720355,0.95273,0.902953,151,151,0.558349,5459128,785079636,774650084,746302873,0.986715,0.950608,143,143,0.559767,5627780,213409,271364,157064,10,2698864,0,0.0202531,151,"220506_A00595_0156_BHH5G2DSX3","LIB-MJ169-F12","LIB00040","12","F",0.07,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ193-F12_01","12_01",7792222,1176625522,1125945507,1067084964,0.956928,0.906903,151,151,0.5617,4409010,621968860,614697435,594305981,0.988309,0.955524,141,141,0.56843,4532140,210846,267300,104076,4,3156002,0,0.0170342,151,"220506_A00595_0156_BHH5G2DSX3","LIB-MJ193-F12","LIB00052","12","F",0.06,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ196-F12_02","12_02",18721098,2826885798,2707415108,2556226513,0.957738,0.904255,151,151,0.538788,12723300,1830789244,1804585684,1733688224,0.985687,0.946962,143,143,0.538563,13035278,609970,778323,376026,38,5309756,0,0.0175581,151,"220506_A00595_0156_BHH5G2DSX3","LIB-MJ196-F12","LIB00055","12","F",0.15,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ198-F12_03","12_03",28896786,4363414686,4191352421,3960531622,0.960567,0.907668,151,151,0.519109,20279628,2930539270,2888076495,2773636981,0.98551,0.94646,144,144,0.514215,20733162,840517,1070619,527138,70,7636416,0,0.0167256,151,"220506_A00595_0156_BHH5G2DSX3","LIB-MJ198-F12","LIB00057","12","F",0.31,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ199-F12_04","12_04",31123422,4699636722,4530130098,4282621423,0.963932,0.911266,151,151,0.523173,24638412,3641578952,3584251761,3435194722,0.984258,0.943326,147,147,0.522132,25298848,677701,856462,601312,160,5223102,0,0.0218696,151,"220506_A00595_0156_BHH5G2DSX3","LIB-MJ199-F12","LIB00058","12","F",0.84,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ200-F12_04","12_04",13412238,2025247938,1933205301,1824841735,0.954552,0.901046,151,151,0.531052,7781620,1102745641,1086976616,1044778973,0.9857,0.947434,141,141,0.524072,7966418,451738,573194,223434,24,5222362,0,0.0149546,151,"220506_A00595_0156_BHH5G2DSX3","LIB-MJ200-F12","LIB00059","12","F",0.1,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ201-F12_03","12_03",30264580,4569951580,4398596874,4158456137,0.962504,0.909956,151,151,0.534137,23110094,3396677929,3345975000,3210692918,0.985073,0.945245,147,146,0.534225,23709380,688232,872960,637036,142,5918022,0,0.0205288,151,"220506_A00595_0156_BHH5G2DSX3","LIB-MJ201-F12","LIB00060","12","F",0.45,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ213-F12_01","12_01",25790052,3894297852,3746541506,3539750467,0.962058,0.908957,151,151,0.516972,18392622,2666945816,2628265622,2523931082,0.985496,0.946375,144,145,0.512751,18889962,777971,969031,508542,14,6391534,0,0.0208871,151,"220601_A00595_0164_BHKNK7DSX3","LIB-MJ213-F12","LIB00064","12","F",0.63,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ214-F12_02","12_02",56878050,8588585550,8282668536,7848393738,0.964381,0.913817,151,151,0.519751,41800646,6107931475,6024889648,5796890754,0.986404,0.949076,146,146,0.516486,43071600,1399081,1740870,1089846,6,12716598,0,0.0239148,151,"220601_A00595_0164_BHKNK7DSX3","LIB-MJ214-F12","LIB00065","12","F",1.09,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ215-F12_01","12_01",30002930,4530442430,4353522824,4110729155,0.960949,0.907357,151,151,0.511851,21251634,3088296525,3042289192,2919033243,0.985103,0.945192,145,145,0.506602,21865406,879027,1094487,633054,20,7504450,0,0.0219687,151,"220601_A00595_0164_BHKNK7DSX3","LIB-MJ215-F12","LIB00066","12","F",0.41,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ216-F12_02","12_02",32222060,4865531060,4693443744,4451959370,0.964631,0.915,151,151,0.52357,23446670,3406718774,3361555816,3236707063,0.986743,0.950095,145,145,0.521323,24198126,895127,1115483,612734,4,7411196,0,0.0248899,151,"220601_A00595_0164_BHKNK7DSX3","LIB-MJ216-F12","LIB00067","12","F",0.46,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ217-F12_03","12_03",35625156,5379398556,5168206701,4895857282,0.960741,0.910112,151,151,0.529796,21674912,3074224136,3034842568,2925273078,0.98719,0.951548,141,141,0.524375,22231868,987020,1224040,625246,10,12768032,0,0.0178655,151,"220601_A00595_0164_BHKNK7DSX3","LIB-MJ217-F12","LIB00068","12","F",0.18,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ218-F12_04","12_04",35251170,5322926670,5105017974,4815430647,0.959062,0.904658,151,151,0.522,24310720,3515759640,3462421271,3320998049,0.984829,0.944603,144,144,0.517967,24864422,1233062,1550628,731988,16,9654744,0,0.0169083,151,"220601_A00595_0164_BHKNK7DSX3","LIB-MJ218-F12","LIB00069","12","F",0.36,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ229-F12_03","12_03",9216764,1391731364,1338661925,1268735853,0.961868,0.911624,151,151,0.537749,5589842,789886769,780237841,753065080,0.987784,0.953384,141,141,0.536381,5724378,254134,313443,148762,0,3343624,0,0.0169569,151,"220601_A00595_0164_BHKNK7DSX3","LIB-MJ229-F12","LIB00073","12","F",0.46,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ250-F12_04","12_04",16566450,2501533950,2393554239,2243657996,0.956835,0.896913,151,151,0.534986,12829440,1900707287,1866298810,1780208951,0.981897,0.936603,148,148,0.535699,13046442,260626,329625,491492,26,3028490,0,0.013716,151,"220601_A00595_0164_BHKNK7DSX3","LIB-MJ250-F12","LIB00076","12","F",2.7,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ281-F12_01","12_01",41367730,6246527230,6030681397,5724139132,0.965445,0.916371,151,151,0.519936,31327132,4600904426,4539396925,4371354454,0.986631,0.950108,146,146,0.516812,32360982,926519,1143195,785416,92,8221240,0,0.0260766,151,"220607_A00595_0166_BHKNKHDSX3","LIB-MJ281-F12","LIB00092","12","F",0.55,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ301-F12_01","12_01",33494496,5057668896,4866369014,4627602196,0.962176,0.914967,151,151,0.534483,24798774,3625213984,3579484924,3453144044,0.987386,0.952535,146,146,0.532232,25610356,821288,1013865,679508,74,7204558,0,0.0247332,151,"220607_A00595_0166_BHKNKHDSX3","LIB-MJ301-F12","LIB00096","12","F",0.34958,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ139-F12_01","12_01",24310424,3670874024,3529346982,3334765869,0.961446,0.908439,151,151,0.52894,16684770,2394329149,2360841773,2268681580,0.986014,0.947523,143,143,0.528256,17240170,757001,931110,477530,26,6592698,0,0.0245631,151,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ139-F12","LIB00028","12","F",0.43,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ253-F12_01","12_01",817884,123500484,117671479,110526104,0.952802,0.894945,151,151,0.545821,447914,63877502,62953142,60434723,0.985529,0.946103,142,142,0.540524,461760,19836,24167,16694,0,339430,0,0.0189318,44,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ253-F12","LIB00079","12","F",0.03,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ254-F12_02","12_02",37327350,5636429850,5462538740,5205932626,0.969149,0.923622,151,151,0.532827,26052100,3754702079,3712876887,3590093662,0.988861,0.956159,144,144,0.530344,27320526,800469,981731,534052,60,9472712,0,0.0371401,151,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ254-F12","LIB00080","12","F",0.22,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ255-F12_02","12_02",40767368,6155872568,5965405792,5680322154,0.969059,0.922748,151,151,0.542162,30265066,4429473592,4375861042,4222422334,0.987896,0.953256,146,146,0.542529,31846762,714149,877998,723972,84,8196550,0,0.0411449,151,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ255-F12","LIB00081","12","F",0.3,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ259-F12_04","12_04",5449532,822879332,790368730,748641201,0.960492,0.909782,151,151,0.550971,3305024,474868120,468778578,451788846,0.987176,0.951399,143,143,0.551934,3468078,122958,150189,92926,12,1888516,0,0.032525,151,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ259-F12","LIB00085","12","F",0.05,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ262-F12_03","12_03",33909022,5120262322,4947822398,4699433234,0.966322,0.917811,151,151,0.525483,22995176,3295853710,3255241471,3137681786,0.987678,0.952009,143,143,0.520591,24339366,831468,1016528,477864,40,9091752,0,0.0424642,151,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ262-F12","LIB00088","12","F",0.39,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ263-F12_04","12_04",3137266,473727166,454986856,430969176,0.960441,0.909741,151,151,0.560024,1837094,263929809,260724330,251657910,0.987855,0.953503,143,143,0.563549,1927368,68844,83646,48702,4,1161192,0,0.0315823,44,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ263-F12","LIB00089","12","F",0.05,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ260-F12_01","12_01",15897248,2400484448,2289699084,2165787694,0.953849,0.902229,151,151,0.527371,8337486,1178564309,1163328903,1120913251,0.987073,0.951084,141,141,0.515659,8644456,393673,496586,249036,14,7003742,0,0.0220612,151,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ260-F12","LIB00086","12","F",0.09,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ261-F12_01","12_01",4907164,740981764,689119860,651606310,0.930009,0.879382,151,151,0.55206,1869598,256007045,253111786,244822257,0.988691,0.956311,136,136,0.536732,1943116,115247,143814,72836,4,2891208,0,0.0154317,44,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ261-F12","LIB00087","12","F",0.04,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ279-F12_02","12_02",35879564,5417814164,5236328711,4988265640,0.966502,0.920716,151,151,0.534862,25066028,3600535195,3560643551,3444085657,0.988921,0.956548,143,143,0.534071,26258308,952371,1194764,545738,36,9075482,0,0.0360859,151,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ279-F12","LIB00090","12","F",0.4,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ280-F12_02","12_02",14557370,2198162870,2103680308,1989011391,0.957017,0.904852,151,151,0.547694,9042116,1297101806,1279627285,1230511499,0.986528,0.948662,143,143,0.548,9443298,394498,497137,201616,16,4912440,0,0.0289676,151,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ280-F12","LIB00091","12","F",0.12,"ILLUMINA-DNA-PREP","pcr-positive"
"LIB-MJ282-F12_03","12_03",26427734,3990587834,3841780477,3629107442,0.96271,0.909417,151,151,0.529078,19243406,2818014971,2778271168,2667797149,0.985897,0.946694,146,146,0.527139,19925534,606774,751942,614370,50,5887780,0,0.027721,151,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ282-F12","LIB00093","12","F",0.63351,"ILLUMINA-DNA-PREP","pcr-positive"
